date_time,w1_precipitation,w2_precipitation,w1_temperature,w2_temperature,w1_gust,w2_gust
2014-05-01 12:00:00,4.2881817e-05,3.652647e-05,25.99871999999999,26.055079999999975,11.137002,10.620767
2014-05-02 12:00:00,5.8811158e-05,6.1675906e-05,26.139340000000004,26.15100000000001,12.246134,11.278055
2014-05-03 12:00:00,1.8578023e-05,3.124401e-05,26.757319999999993,26.188350000000014,12.769499,12.457487
2014-05-04 12:00:00,7.264316e-06,4.209578e-07,26.827940000000012,26.50740000000002,10.155583,11.2529955
2014-05-05 12:00:00,4.1287392e-05,0.0,26.04219999999998,26.05034999999998,8.585627,9.081842
2014-05-06 12:00:00,0.0,0.0,26.46237000000002,26.06279999999998,9.579793,9.822103
2014-05-07 12:00:00,7.205084e-05,0.0,26.329279999999983,26.525449999999978,9.643695,8.697406
2014-05-08 12:00:00,3.6029145e-05,0.0,25.966499999999996,26.351699999999994,9.768156,9.785185
2014-05-09 12:00:00,4.863739e-05,4.5247376e-05,26.135350000000017,25.83292,9.606426,9.299908
2014-05-10 12:00:00,0.0007570363,3.9381473e-05,25.033399999999972,25.69263000000001,5.9397774,7.4694405
2014-05-11 12:00:00,3.4756958e-06,2.2396445e-05,26.224879999999985,26.028500000000008,10.967308,9.494225
2014-05-12 12:00:00,0.0,9.842217e-06,26.503800000000012,26.679719999999975,11.149361,11.774971
2014-05-13 12:00:00,1.1898577e-05,1.0319054e-06,26.27575999999999,26.135929999999973,12.326891,12.151781
2014-05-14 12:00:00,7.615611e-05,0.0,26.11703,26.310699999999997,11.4726515,10.284114
2014-05-15 12:00:00,4.766509e-06,3.2037497e-06,26.300099999999986,26.31247000000002,10.511364,9.70509
2014-05-16 12:00:00,2.9951334e-06,1.180917e-05,26.39949999999999,26.372439999999983,10.10655,8.69911
2014-05-17 12:00:00,9.826571e-05,5.8043748e-05,25.098000000000013,26.086979999999983,7.568078,7.9039545
2014-05-18 12:00:00,1.9792467e-05,0.0,25.764430000000004,26.41955999999999,8.555715,9.202504
2014-05-19 12:00:00,0.0,0.0,26.91262999999998,26.91345000000001,11.60224,10.646917
2014-05-20 12:00:00,9.858981e-06,6.273016e-05,26.674930000000018,26.452639999999974,11.481057,10.926248
2014-05-21 12:00:00,4.7106296e-05,8.381903e-07,26.465599999999995,26.655759999999987,12.058902,12.351687
2014-05-22 12:00:00,6.566942e-05,0.0,,27.10226,12.791674,12.86986
2014-05-23 12:00:00,0.0,6.9215894e-06,26.98757999999998,26.776670000000024,13.3196945,13.888725
2014-05-24 12:00:00,3.1597912e-05,0.00013586134,26.752999999999986,25.984649999999988,12.498772,11.855034
2014-05-25 12:00:00,7.335842e-05,2.3227185e-05,26.748100000000022,26.82898,11.670882,12.017806
2014-05-26 12:00:00,2.349168e-05,1.392141e-05,27.105349999999987,26.990419999999972,11.085489,12.285868
2014-05-27 12:00:00,1.0691583e-06,7.0370734e-06,26.71210000000002,26.52325000000002,12.338126,13.21746
2014-05-28 12:00:00,2.4028122e-06,0.0,26.50427000000002,26.363530000000026,10.344419,11.509397
2014-05-29 12:00:00,4.260987e-05,4.987791e-05,26.927120000000002,26.602840000000015,9.650424,11.076571
2014-05-30 12:00:00,8.236244e-05,1.1641532e-06,26.08422999999999,26.612430000000018,10.742408,11.496924
2014-05-31 12:00:00,6.983057e-05,6.3702464e-06,26.676499999999976,26.954349999999977,12.828731,13.605037
2014-06-01 12:00:00,3.6619604e-06,1.7318875e-05,26.960939999999994,26.753420000000006,12.024835,13.207208
2014-06-02 12:00:00,4.7598034e-05,1.39810145e-05,26.693150000000003,26.540900000000022,11.332565,11.062668
2014-06-03 12:00:00,1.3729557e-05,1.3427809e-05,26.667539999999974,26.467739999999992,9.951298,10.956181
2014-06-04 12:00:00,3.8128346e-06,6.2752515e-06,26.44598000000002,26.54309999999998,9.851648,9.841455
2014-06-05 12:00:00,9.458512e-06,0.0,27.11669999999998,26.72307999999998,11.391288,11.972281
2014-06-06 12:00:00,2.055429e-05,1.1064112e-06,26.810420000000022,26.850900000000024,11.855208,12.904128
2014-06-07 12:00:00,7.1525574e-06,7.405132e-05,27.194819999999993,26.581020000000024,12.768892,12.270479
2014-06-08 12:00:00,7.69794e-05,0.0,26.47415000000001,26.788059999999973,12.736969,12.1753235
2014-06-09 12:00:00,0.00020291656,2.8982759e-06,26.523439999999994,26.67919999999998,12.459961,11.8272705
2014-06-10 12:00:00,0.00024995953,0.0,26.531859999999995,26.627749999999992,11.918799,12.788306
2014-06-11 12:00:00,0.0001397878,6.0275197e-06,26.684570000000008,26.576450000000023,12.864887,13.090015
2014-06-12 12:00:00,3.6023557e-06,0.0,26.908399999999972,26.738769999999988,11.786248,11.808038
2014-06-13 12:00:00,7.099265e-05,3.1623782e-05,27.19717000000003,26.926199999999994,11.514511,10.889084
2014-06-14 12:00:00,7.5139105e-06,8.754432e-07,26.439999999999998,26.656299999999987,11.245943,12.58951
2014-06-15 12:00:00,4.4182994e-05,3.0334368e-06,26.784760000000006,26.542239999999993,12.863041,12.952702
2014-06-16 12:00:00,5.1259995e-05,8.890033e-05,26.802669999999978,26.665340000000015,11.8709545,11.868513
2014-06-17 12:00:00,3.1113625e-05,1.0065734e-05,26.75128000000001,26.975279999999998,9.9565735,8.879852
2014-06-18 12:00:00,0.00013302267,5.763024e-06,26.232730000000004,26.144439999999975,11.217513,9.657393
2014-06-19 12:00:00,0.00012170054,0.0015482781,26.33163000000002,26.098940000000027,10.413131,10.558028
2014-06-20 12:00:00,0.00019580126,1.0997057e-05,26.69256999999999,26.902469999999994,10.549482,11.23567
2014-06-21 12:00:00,5.9792772e-05,5.5888668e-05,27.062040000000025,27.09636999999998,10.026366,10.43225
2014-06-22 12:00:00,2.5369227e-06,4.0873885e-05,26.731569999999977,26.752499999999998,11.431415,12.025531
2014-06-23 12:00:00,9.190291e-06,8.163601e-05,27.71780000000001,26.849120000000028,12.214916,13.795605
2014-06-24 12:00:00,3.2149255e-05,1.8388033e-05,27.427729999999997,27.167399999999986,13.3401575,13.95704
2014-06-25 12:00:00,1.1995435e-06,3.6161393e-05,27.28449999999998,27.025449999999978,13.620967,13.623652
2014-06-26 12:00:00,3.920868e-05,5.4506585e-05,27.190920000000006,26.762900000000002,11.309009,11.472217
2014-06-27 12:00:00,8.940697e-06,7.969141e-05,,26.958860000000016,13.128204,13.34903
2014-06-28 12:00:00,0.0015599846,1.7999934e-06,25.596900000000005,27.165300000000002,11.993578,12.282885
